query_kind,query_exam_id,query_id,query_topic_id,query_file,query_line,query_usage,query_subject,query_summary,peer_kind,peer_exam_id,peer_id,peer_file,peer_line,peer_note,compared_field,tier,reason,same_exam,exact_stem,containment,jaccard_stem_keep,jaccard_stem_drop,jaccard_combo_keep,jaccard_combo_drop,tfidf_keep,tfidf_drop,seq_keep,seq_drop,lcs_len,lcs_ratio,expl_seq,gram_containment,choice_hits,choice_ratio,correct_index_same,number_match,shared_numbers,distinctive_shared_numbers,title_jaccard,calc_jaccard,alt_jaccard
learn_example,pressure_chamber,pc-mixed-gas,pc-mixed-gas,src/lib/data/learn/pressure-chamber-topics.ts,246,in_use,送気及び排気,混合ガス呼吸,multiple_choice,pressure_chamber,abf242ec-cc39-4f23-b437-99107f923639,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,405,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問17,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0141,0.0143,0.1867,0.1812,0.58,0.5764,0.0659,0.0659,11,0.0347,0.0,0.2568,0,0.0,False,subset,0.3|0.4,,0.3077,0.0,0.0
learn_example,pressure_chamber,pc-nitrogen-narcosis,pc-nitrogen-narcosis,src/lib/data/learn/pressure-chamber-topics.ts,335,in_use,高気圧障害,窒素酔い,multiple_choice,pressure_chamber,96986fcf-3f8b-455c-b6d8-a916d824e58c,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,573,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問25,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0,0.0,0.2075,0.2075,0.3766,0.3776,0.0232,0.0232,3,0.0121,0.0,0.2301,0,0.0,False,full,0.3,,0.2,0.0223,0.0
learn_example,pressure_chamber,pc-oxygen-decompression,pc-oxygen-decompression,src/lib/data/learn/pressure-chamber-topics.ts,235,in_use,送気及び排気,酸素減圧,multiple_choice,pressure_chamber,492ceeed-abce-497d-aabe-dd93c6ce1876,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,384,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問16,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0,0.0,0.3032,0.301,0.6157,0.6117,0.0335,0.0333,4,0.0174,0.0,0.3535,0,0.0,False,full,23|100,23,0.2857,0.0,0.0
learn_example,pressure_chamber,pc-oxygen-deficiency,pc-oxygen-deficiency,src/lib/data/learn/pressure-chamber-topics.ts,190,in_use,送気及び排気,酸素欠乏事故の発生メカニズムと防止,multiple_choice,pressure_chamber,8a4ee372-f043-449a-8a7d-0478131d622d,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,308,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問12,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0069,0.0069,0.1978,0.2004,0.5086,0.5082,0.0717,0.0714,11,0.0385,0.0,0.3333,0,0.0,False,subset,20,,0.2593,0.0855,0.0
learn_example,pressure_chamber,pc-oxygen-toxicity,pc-oxygen-toxicity,src/lib/data/learn/pressure-chamber-topics.ts,313,in_use,高気圧障害,酸素中毒とばく露量(UPTD・CPTD),multiple_choice,pressure_chamber,cf3e13f1-ab83-4f82-82b6-b4eb62ad7033,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,581,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問25,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0156,0.0159,0.2022,0.2137,0.4788,0.4998,0.0634,0.0623,9,0.0336,0.0,0.2109,0,0.0,False,partial,1|50,,0.1667,0.1767,0.0
learn_example,pressure_chamber,pc-pressure-air-control,pc-pressure-air-control,src/lib/data/learn/pressure-chamber-topics.ts,143,in_use,圧気工法,作業気圧と送気量の管理,multiple_choice,pressure_chamber,3d9bd38f-341b-475c-a94b-f1a16727c6be,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,216,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問8,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.014,0.0139,0.2545,0.2627,0.576,0.5808,0.1062,0.1048,12,0.0583,0.0,0.3532,0,0.0,False,partial,3,,0.125,0.0,0.0
learn_example,pressure_chamber,pc-pressure-gauges,pc-pressure-gauges,src/lib/data/learn/pressure-chamber-topics.ts,413,in_use,関係法令,圧力計の設置基準,multiple_choice,pressure_chamber,10a58bbc-291f-4103-bc16-f596df7a9c04,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,720,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問32,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.005,0.0051,0.2327,0.2492,0.3754,0.3846,0.0656,0.0645,8,0.0352,0.0,0.3085,0,0.0,False,subset,1|200,,0.05,0.1148,0.0
learn_example,pressure_chamber,pc-pressurize-decompress,pc-pressurize-decompress,src/lib/data/learn/pressure-chamber-topics.ts,468,in_use,関係法令,加圧・減圧時の措置,multiple_choice,pressure_chamber,e163b66f-d67d-481a-95ac-317fcaab0f6f,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,825,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問37,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.015,0.015,0.2256,0.2222,0.4656,0.4447,0.1026,0.1008,12,0.0571,0.0,0.2872,0,0.0,False,subset,20|0.08,0.08,0.037,0.0,0.0
learn_example,pressure_chamber,pc-recompression,pc-recompression,src/lib/data/learn/pressure-chamber-topics.ts,268,in_use,送気及び排気,再圧室での再圧,multiple_choice,pressure_chamber,85482694-e35e-4649-ab3a-390fa502db8f,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,447,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問19,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0042,0.0043,0.2289,0.2296,0.5093,0.5209,0.0565,0.0567,7,0.0295,0.0,0.5,0,0.0,False,none,,,0.5556,0.0408,0.0353
learn_example,pressure_chamber,pc-safety-system,pc-safety-system,src/lib/data/learn/pressure-chamber-topics.ts,501,in_use,関係法令,圧気工事の安全衛生管理体制,multiple_choice,pressure_chamber,3c188be5-df95-4ed5-a8e8-c95cc9c50cf1,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,888,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問40,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0152,0.0153,0.2673,0.2654,0.6695,0.6706,0.0732,0.0723,15,0.0385,0.0,0.3542,0,0.0,False,subset,20|30,,0.381,0.0,0.0
learn_example,pressure_chamber,pc-sinking-excavation,pc-sinking-excavation,src/lib/data/learn/pressure-chamber-topics.ts,132,in_use,圧気工法,ケーソンの沈下掘削方法,multiple_choice,pressure_chamber,773182da-019f-44a4-b68c-6fb02a8517ab,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,132,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問4,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0,0.0,0.2097,0.2117,0.4661,0.465,0.0424,0.0423,6,0.0225,0.0,0.2461,0,0.0,False,full,50,,0.2222,0.0,0.0
learn_example,pressure_chamber,pc-special-education,pc-special-education,src/lib/data/learn/pressure-chamber-topics.ts,435,in_use,関係法令,特別教育の対象業務,multiple_choice,pressure_chamber,118ab76e-7c65-448f-9e0c-3caac351a5b1,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,762,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問34,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.019,0.019,0.1712,0.1712,0.4205,0.4205,0.1089,0.1089,14,0.0667,0.0,0.1946,0,0.0,False,none,,,0.0,0.0,0.0
learn_example,pressure_chamber,pc-tunnel-shield,pc-tunnel-shield,src/lib/data/learn/pressure-chamber-topics.ts,98,in_use,圧気工法,圧気トンネル工法とシールド工法,multiple_choice,pressure_chamber,25eb128a-fb73-4694-8a95-ad4d8ebebe72,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,153,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問5,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0,0.0,0.264,0.2684,0.567,0.5735,0.021,0.0207,3,0.0109,0.0,0.5556,0,0.0,False,subset,2|3,,0.375,0.0,0.0441
learn_example,pressure_chamber,pc-work-management,pc-work-management,src/lib/data/learn/pressure-chamber-topics.ts,446,in_use,関係法令,高圧室内業務の管理,multiple_choice,pressure_chamber,fc355fbf-3b2f-4a7a-a1e2-e10b06fadc5d,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,783,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問35,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0063,0.0063,0.1673,0.167,0.4126,0.4058,0.0523,0.0519,9,0.0272,0.0,0.6,0,0.0,False,subset,14|0.1,,0.6364,0.0453,0.0
learn_example,pressure_chamber,pc-working-pressure,pc-working-pressure,src/lib/data/learn/pressure-chamber-topics.ts,110,in_use,圧気工法,作業気圧の計算(土質係数),multiple_choice,pressure_chamber,f8d1e03a-2bd2-4c7a-adaa-3878f0462836,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,153,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問5,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0165,0.0173,0.1541,0.1532,0.3897,0.3642,0.0967,0.0963,13,0.0556,0.0,0.1749,0,0.0,False,subset,1.0|0.01,0.01|1.0,0.1053,0.0,0.0
multiple_choice,xray,0e6a7bd9-be4d-43e7-aafd-886d4ffaa80e,,supabase/migrations/20260904093529_xray_original_questions.sql,85,in_use,エックス線の管理に関する知識,エックス線と物質との相互作用について、正しいものはどれか。,multiple_choice,xray,9b4d9560-e4b2-4b0f-abe9-580c662362e1,supabase/migrations/20260903110100_xray_2026_04_questions.sql,132,公益財団法人安全衛生技術試験協会 令和8年4月公表 エックス線作業主任者試験 問4,stem+choices,LOW,short_topic_header,True,False,False,0.6667,0.6667,0.1769,0.1783,0.4274,0.4276,0.8235,0.8235,14,0.8235,0.0,0.7857,0,0.0,True,none,,,0.0,0.0,0.0
multiple_choice,xray,7bdd6ebf-56c5-4287-be0e-62eba331049c,,supabase/migrations/20260904093529_xray_original_questions.sql,4,in_use,エックス線の管理に関する知識,エックス線管の構造とエックス線の発生について、正しいものはどれか。,multiple_choice,xray,bef8f0cd-d83c-4e3a-ba05-df883fd7e279,supabase/migrations/20260903110000_xray_2025_10_questions.sql,70,公益財団法人安全衛生技術試験協会 令和7年10月公表 エックス線作業主任者試験 問1,stem+choices,LOW,short_topic_header,True,False,False,0.3333,0.3333,0.1325,0.1325,0.452,0.452,0.7,0.7,14,0.6667,0.0,0.4706,0,0.0,False,none,,,0.0,0.0,0.0
multiple_choice,xray,88661c2e-9dab-49b6-81c8-5f4d4f2d090e,,supabase/migrations/20260904093529_xray_original_questions.sql,544,in_use,エックス線の測定に関する知識,放射線に関する量と単位の組合せとして正しいものはどれか。,multiple_choice,xray,1246f74a-7fcc-4e58-bd2d-190c38776bf3,supabase/migrations/20260903110000_xray_2025_10_questions.sql,503,公益財団法人安全衛生技術試験協会 令和7年10月公表 エックス線作業主任者試験 問21,stem+choices,LOW,short_topic_header,True,False,False,0.303,0.303,0.1316,0.1316,0.0288,0.0287,0.6809,0.6809,16,0.5517,0.0,0.5333,0,0.0,False,none,,,0.0,0.0,0.0
learn_example,xray,xray-effective-dose,xray-effective-dose,src/lib/data/learn/xray-topics.ts,362,in_use,エックス線の測定に関する知識,実効線量の算定,multiple_choice,xray,3806ec43-f8fe-44fc-8ad8-9b2ec706ccac,supabase/migrations/20260903110100_xray_2026_04_questions.sql,646,公益財団法人安全衛生技術試験協会 令和8年4月公表 エックス線作業主任者試験 問28,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.1223,0.1171,0.1284,0.1309,0.4342,0.4594,0.1529,0.1553,63,0.1475,0.0,0.1944,0,0.0,False,partial,1|70|0.03|0.08|0.44|0.45,0.08|0.44|0.45,0.0168,0.0,0.009
learn_example,xray,xray-health-checkup,xray-health-checkup,src/lib/data/learn/xray-topics.ts,249,in_use,関係法令,電離放射線健康診断,multiple_choice,xray,02611a74-72e8-4d1d-85ff-aa8fd278e114,supabase/migrations/20260903110000_xray_2025_10_questions.sql,415,公益財団法人安全衛生技術試験協会 令和7年10月公表 エックス線作業主任者試験 問17,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0216,0.0217,0.1286,0.1307,0.3464,0.3321,0.0871,0.084,21,0.0506,0.0,0.1384,0,0.0,False,none,,,0.1111,0.0,0.0
learn_example,xray,xray-work-environment-measurement,xray-work-environment-measurement,src/lib/data/learn/xray-topics.ts,271,in_use,関係法令,作業環境測定,multiple_choice,xray,55700abf-76e2-49fe-b7b3-ee518c5c48f4,supabase/migrations/20260903110000_xray_2025_10_questions.sql,461,公益財団法人安全衛生技術試験協会 令和7年10月公表 エックス線作業主任者試験 問19,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0472,0.0482,0.1546,0.1632,0.4162,0.4084,0.0734,0.0702,19,0.0408,0.0,0.3265,0,0.0,False,partial,1|6|70,,0.08,0.0274,0.0
