query_id,query_kind,query_exam_id,query_file,query_line,usage,peer_id,peer_file,peer_line,peer_note,classification,jaccard_stem,jaccard_combo,tfidf,seq,choice_hits,number_match,reason,judge_stem,judge_scene,judge_numbers,judge_choices,judge_correct_pos,judge_distractor,judge_explanation,statutory_or_general,fix_needed,fix_applied,rationale
pc-mixed-gas,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,246,in_use,abf242ec-cc39-4f23-b437-99107f923639,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,405,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問17,KEEP_GENERAL,0.0137,0.2517,0.663,0.0613,0,full,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,0.3 MPa開始と7 m³×25の項目型を、混合ガスへ切り替える理由（酸素分圧）から書いた。残る一致は0.3 MPaという深度目安。
pc-equipment,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,257,in_use,bd2b4d19-e9f0-4d7c-8a9d-51bd6634ae39,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,426,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問18,KEEP_GENERAL,0.0033,0.1812,0.4484,0.0431,0,none,terminology_or_boilerplate,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,湿潤地山の天井ショベルという場面固定を、掘削機械の選び方に一般化した。残る一致はショベルという一般機械名。
pc-recompression,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,268,in_use,85482694-e35e-4649-ab3a-390fa502db8f,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,447,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問19,KEEP_GENERAL,0.0041,0.2351,0.5497,0.0618,0,none,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,0.18 MPaゲージは酸素再圧の手技上の加圧停止圧で、高気圧則の法定圧力ではない。酸素連続吸入ではなくエアブレイクを挟む。本文・図ラベル・altを手技として書いた。
pc-buhlmann,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,280,in_use,699f7f89-70c4-4c49-9b2b-8d455e3eb08a,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,476,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問20,KEEP_STATUTORY,0.0418,0.2563,0.7329,0.1246,0,subset,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,statutory,yes,yes,14時間は高気圧則の再潜水制限で維持。半飽和と血流の五主張を概念説明に圧縮した。残る一致は14時間。
pc-partial-pressure,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,291,in_use,3a0d7378-6332-4f7f-8128-75d447586775,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,497,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問21,KEEP_GENERAL,0.0586,0.1098,0.36,0.0411,0,partial,terminology_or_boilerplate,弱,なし,別例題,n/a,n/a,n/a,弱,general,no,no,ドルトンの法則。例題0.5/0.35 MPaは比較先0.2 MPaと違う。
pc-fluid-properties,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,302,in_use,b2d950f6-bcde-4955-8859-16ff6a9b9c37,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,510,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問22,KEEP_GENERAL,0.0,0.1963,0.4962,0.0449,0,partial,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,101.3 kPaとppm換算は単位の一般知識。残る一致は1％=10000 ppm、1 atm≈101.3 kPa。換算を変えると誤り。
pc-oxygen-toxicity,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,313,in_use,cf3e13f1-ab83-4f82-82b6-b4eb62ad7033,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,581,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問25,KEEP_GENERAL,0.0157,0.2385,0.5525,0.0403,0,partial,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,600/2500 UPTDは公表されている酸素ばく露の目安。残る一致はこの限度値。創作値への置換はしていない。
pc-co2-toxicity,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,324,in_use,1da2b09e-34d5-44c9-8bab-d4834a63e1cc,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,552,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問24,KEEP_GENERAL,0.0129,0.2727,0.6428,0.0992,0,subset,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,300–400 ppmと0.3 MPa換気低下の束を、二酸化炭素の溜まり方から書いた。残る一致は大気約400 ppmという一般値。
pc-nitrogen-narcosis,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,335,in_use,96986fcf-3f8b-455c-b6d8-a916d824e58c,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,573,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問25,KEEP_GENERAL,0.0122,0.2918,0.661,0.0672,0,full,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,0.3 MPaで急増の長文を、分圧上昇と症状の関係に圧縮した。残る一致は窒素酔いが深度（分圧）で増える、という一般生理。
pc-dcs,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,346,in_use,52c9acd1-fbbe-4be4-bae3-e54263174906,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,594,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問26,KEEP_GENERAL,0.0079,0.2301,0.4879,0.043,0,full,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,0.1 MPa以下では稀、PFO、ベンズの項目型を、発症の場と重症度から書いた。残る一致は減圧症の一般臨床。
pc-barotrauma,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,357,in_use,1fad2162-6ebe-4b70-b88c-e7c88e7811dc,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,615,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問27,KEEP_GENERAL,0.0039,0.1941,0.4769,0.036,0,full,terminology_or_boilerplate,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,0.03 MPaで鼓膜痛は臨床の目安。残る一致はこの差圧目安。圧平衡の説明順は変えた。
pc-lung-rupture,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,368,in_use,17bfc60b-9eaf-413a-b4c0-8bb245b6e1f4,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,636,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問28,KEEP_GENERAL,0.0,0.2725,0.5671,0.0383,0,subset,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,気胸で肺は虚脱、という定義を残し、息止め浮上の危険から入る構成にした。残る一致は気胸の一般定義。
pc-body-effects,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,379,in_use,687ba4f9-7636-49d6-a0bb-02b1a35a1dbc,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,665,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問29,KEEP_GENERAL,0.0041,0.2712,0.547,0.0615,0,subset,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,0.3 MPaゲージでN2 4倍は分圧の計算例（絶対0.4×0.8／0.08）。残る一致はヘンリーの法則による比例。計算自体は一般。
pc-bls,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,390,in_use,69251600-3cc3-437f-ab30-576ab5cf8d9a,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,678,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問30,KEEP_GENERAL,0.0175,0.2057,0.4722,0.0569,0,subset,terminology_or_boilerplate,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,胸骨圧迫の深さ・テンポはガイドライン。残る一致はこの数値。潜水士教材と同系統だが、特定過去問の写しではない。
pc-pressure-gauges,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,413,in_use,10a58bbc-291f-4103-bc16-f596df7a9c04,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,720,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問32,KEEP_STATUTORY,0.005,0.2327,0.3754,0.0656,0,subset,terminology_or_boilerplate,弱,なし,法定0.02 MPa/1月,n/a,n/a,n/a,中,statutory,no,no,圧力計の目盛と点検は省令。
pc-license,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,424,in_use,58dcafce-57e9-457c-a3e4-f726e11e8980,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,741,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問33,KEEP_STATUTORY,0.0292,0.2953,0.6299,0.1164,0,subset,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,statutory,yes,yes,20歳・1年欠格は法定。項目型の誤記束を、免許の欠格と返還の肯定手続に変えた。残る一致はこの法定年齢と欠格。
pc-special-education,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,435,in_use,118ab76e-7c65-448f-9e0c-3caac351a5b1,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,762,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問34,KEEP_STATUTORY,0.019,0.1712,0.4205,0.1089,0,none,terminology_or_boilerplate,弱,なし,なし,n/a,n/a,n/a,中,statutory,no,no,特別教育の対象リストは条文の範囲そのもの。
pc-work-management,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,446,in_use,fc355fbf-3b2f-4a7a-a1e2-e10b06fadc5d,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,783,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問35,KEEP_STATUTORY,0.0063,0.1673,0.4126,0.0523,0,subset,terminology_or_boilerplate,弱,なし,法定14時間/0.1 MPa,n/a,n/a,n/a,中,statutory,no,no,気こう連絡・14時間・0.1 MPa未満の溶接は省令。
pc-gas-limits,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,457,in_use,f259a2e3-32a1-4a95-bdd9-02942d73cc59,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,804,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問36,KEEP_STATUTORY,0.0245,0.1201,0.5024,0.0743,0,subset,shared_topic_vocabulary,弱,なし,法定0.5/18/160/220/400,n/a,n/a,n/a,中,statutory,no,no,ガス上限は省令。0.5 kPaの桁トラップは同一条文。
pc-pressurize-decompress,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,468,in_use,e163b66f-d67d-481a-95ac-317fcaab0f6f,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,825,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問37,KEEP_STATUTORY,0.015,0.2256,0.4656,0.1026,0,subset,terminology_or_boilerplate,弱,なし,法定0.08 MPa/min・20 lx,n/a,n/a,n/a,中,statutory,no,no,加圧速度と照度は省令。
pc-health-exam,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,490,in_use,eeb35d8e-ea2f-4a99-86b1-68a249063a54,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,867,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問39,KEEP_STATUTORY,0.0173,0.1501,0.3818,0.0506,0,full,terminology_or_boilerplate,弱,なし,法定6月/3月/5年,n/a,n/a,n/a,中,statutory,no,no,健診時期・意見聴取・保存は省令。
pc-safety-system,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,501,in_use,3c188be5-df95-4ed5-a8e8-c95cc9c50cf1,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,888,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問40,KEEP_STATUTORY,0.0166,0.2835,0.6787,0.0785,0,full,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,statutory,yes,yes,30人・20–30人は安衛法の管理体制閾値。残る一致はこの人数境。閾値は変更不可。
cg-types-structure,learn,cargo_gear,src/lib/data/learn/cargo-gear-topics.ts,63,in_use,69cfba9a-70d7-4b5d-92f8-0a6c20dcc598,supabase/migrations/20260904130000_cargo_gear_2025_10_questions.sql,69,公益財団法人安全衛生技術試験協会 令和7年10月公表 揚貨装置運転士試験 問1,KEEP_GENERAL,0.0051,0.1271,0.4842,0.0362,0,subset,shared_topic_vocabulary,強,強,なし,n/a,n/a,n/a,中,general,yes,yes,型式五文の並びを構造の見方（ブーム・旋回・走行）に組み替えた。残る一致はデリック／クレーンの一般分類語だけ。
cg-lifting-gear-hooks,learn,cargo_gear,src/lib/data/learn/cargo-gear-topics.ts,120,in_use,f9653882-3bef-4165-bb26-d43e8a6e82a0,supabase/migrations/20260904130000_cargo_gear_2025_10_questions.sql,153,公益財団法人安全衛生技術試験協会 令和7年10月公表 揚貨装置運転士試験 問5,KEEP_GENERAL,0.0085,0.1752,0.4912,0.0685,0,full,shared_topic_vocabulary,強,強,40t,n/a,n/a,n/a,強,general,yes,yes,『本試験の誤り文』型のつり具リストを、掴む力・吸える物・フック形の対比に変えた。残る一致はグリッパー／マグネット／グラブの教科書定義。
cg-fittings-shackle-rope,learn,cargo_gear,src/lib/data/learn/cargo-gear-topics.ts,135,in_use,0392a01d-3f99-42f9-b16f-095998b4946f,supabase/migrations/20260904130000_cargo_gear_2025_10_questions.sql,174,公益財団法人安全衛生技術試験協会 令和7年10月公表 揚貨装置運転士試験 問6,KEEP_GENERAL,0.0,0.1271,0.4724,0.0424,0,full,terminology_or_boilerplate,中,弱,120°,n/a,n/a,n/a,中,general,yes,yes,名称と形を逆にする、という項目型トラップをやめ、ピンを荷重と直角に通す実務から入った。残る一致はバウ＝ふくらみ、ストレート＝D形、シーブ接触120度以上という装具の一般定義。120度は教科書目安で法令閾値ではないが、定義そのものなので維持。
cg-rated-load-angle,learn,cargo_gear,src/lib/data/learn/cargo-gear-topics.ts,175,in_use,575b4711-51fb-4fbf-aaca-50889b3a74d7,supabase/migrations/20260904130100_cargo_gear_2026_04_questions.sql,237,公益財団法人安全衛生技術試験協会 令和8年4月公表 揚貨装置運転士試験 問9,KEEP_STATUTORY,0.136,0.1291,0.5323,0.3002,0,subset,shared_topic_vocabulary,強,強,なし,n/a,n/a,n/a,強,statutory,yes,yes,制限荷重とジブ角度の説明順を変えた。残る一致は制限荷重の定義と角度による荷重変化という法令・構造の一般関係。創作数値は増やしていない。
cg-derrick-gooseneck,learn,cargo_gear,src/lib/data/learn/cargo-gear-topics.ts,188,in_use,4da555f4-39bd-4f6d-8242-4752c069e815,supabase/migrations/20260904130100_cargo_gear_2026_04_questions.sql,258,公益財団法人安全衛生技術試験協会 令和8年4月公表 揚貨装置運転士試験 問10,KEEP_GENERAL,0.152,0.1411,0.7124,0.2262,0,subset,shared_topic_vocabulary,強,強,なし,n/a,n/a,n/a,強,general,yes,yes,グースネック周辺の誤肢歩きを部材の役割説明に変えた。残る一致はグースネック・ガイの一般名称。
cg-license-qualifications,learn,cargo_gear,src/lib/data/learn/cargo-gear-topics.ts,202,in_use,9385847a-ca6e-425e-8fec-240db564534f,supabase/migrations/20260904130000_cargo_gear_2025_10_questions.sql,279,公益財団法人安全衛生技術試験協会 令和7年10月公表 揚貨装置運転士試験 問11,KEEP_STATUTORY,0.1549,0.1487,0.5112,0.1207,0,subset,shared_topic_vocabulary,強,強,法定5t/1t＋物語トン,n/a,n/a,n/a,強,statutory,yes,yes,資格境界の五文キーを、総トン数と制限荷重の確認手順に組み替えた。残る一致は700トン未満・2トン以上など安衛則の閾値。閾値は変更不可。
cg-wire-safety-factor,learn,cargo_gear,src/lib/data/learn/cargo-gear-topics.ts,215,in_use,ac4a6244-048f-44fc-a19d-9fa2baa4e957,supabase/migrations/20260904130000_cargo_gear_2025_10_questions.sql,300,公益財団法人安全衛生技術試験協会 令和7年10月公表 揚貨装置運転士試験 問12,KEEP_STATUTORY,0.0847,0.1336,0.3787,0.1471,0,none,shared_topic_vocabulary,弱,なし,法定6以上,n/a,n/a,n/a,中,statutory,no,no,切断荷重÷最大荷重と玉掛け6以上は省令。
cg-harbor-hazard-prevention,learn,cargo_gear,src/lib/data/learn/cargo-gear-topics.ts,228,in_use,d583cb66-8066-433d-a3cb-5baae500a5a4,supabase/migrations/20260904130100_cargo_gear_2026_04_questions.sql,300,公益財団法人安全衛生技術試験協会 令和8年4月公表 揚貨装置運転士試験 問12,KEEP_STATUTORY,0.1369,0.1399,0.3687,0.2776,0,none,terminology_or_boilerplate,中,なし,なし,n/a,n/a,n/a,中,statutory,no,no,危険物の事前調査と帯鉄へのフック禁止は港湾荷役の規定。
cg-sling-inspection,learn,cargo_gear,src/lib/data/learn/cargo-gear-topics.ts,254,in_use,64dcb3c7-9fd8-43ae-b723-b5c3997789c7,supabase/migrations/20260904130100_cargo_gear_2026_04_questions.sql,384,公益財団法人安全衛生技術試験協会 令和8年4月公表 揚貨装置運転士試験 問16,KEEP_STATUTORY,0.1031,0.1785,0.4472,0.3269,0,none,terminology_or_boilerplate,弱,なし,なし,n/a,n/a,n/a,中,statutory,no,no,始業前点検と即時交換は条文。
cg-ship-cargo-chief,learn,cargo_gear,src/lib/data/learn/cargo-gear-topics.ts,267,in_use,a52ae461-f6d7-4d4d-a276-2caaafdd647b,supabase/migrations/20260904130000_cargo_gear_2025_10_questions.sql,384,公益財団法人安全衛生技術試験協会 令和7年10月公表 揚貨装置運転士試験 問16,KEEP_STATUTORY,0.0225,0.1679,0.4529,0.1101,0,subset,terminology_or_boilerplate,中,弱,法定500 t,n/a,n/a,n/a,中,statutory,yes,yes,比較先と同じ600トン例を削除。残る一致は技能講習修了者からの選任、直接指揮、総トン数500トン未満かつ揚貨装置なしは対象外、という安衛則の選任要件。500トン境は変更不可。
cg-operation-signals,learn,cargo_gear,src/lib/data/learn/cargo-gear-topics.ts,293,in_use,3ded16ce-1076-4b65-a925-5e18231d09e5,supabase/migrations/20260904130000_cargo_gear_2025_10_questions.sql,426,公益財団法人安全衛生技術試験協会 令和7年10月公表 揚貨装置運転士試験 問18,KEEP_STATUTORY,0.1494,0.1441,0.4532,0.1493,0,none,terminology_or_boilerplate,中,弱,なし,n/a,n/a,n/a,中,statutory,yes,yes,『船舶ごと指名』『運転士の自己指名』を結論の対パンチラインにしない構成へ変えた。残る一致は事業者が合図を定め、揚貨装置ごとに指名する、という安衛則467条の主語。条文の主語は変更不可。
cg-handling-rules,learn,cargo_gear,src/lib/data/learn/cargo-gear-topics.ts,306,in_use,376000a2-48b3-42a0-ac0e-37b4743da48c,supabase/migrations/20260904130000_cargo_gear_2025_10_questions.sql,447,公益財団法人安全衛生技術試験協会 令和7年10月公表 揚貨装置運転士試験 問19,KEEP_STATUTORY,0.1827,0.1855,0.4124,0.2901,0,none,terminology_or_boilerplate,強,強,なし,n/a,n/a,n/a,強,statutory,yes,yes,取扱いの誤肢セットを開始前点検・ハッチ直下・離席禁止の肯定義務に変えた。残る一致は安衛則の取扱い条項そのもの。
cg-license-card,learn,cargo_gear,src/lib/data/learn/cargo-gear-topics.ts,319,in_use,e4aecf6c-56b1-47db-b5c2-b1773a5046f5,supabase/migrations/20260901120100_crane_all_past_exam_questions.sql,287,公益財団法人安全衛生技術試験協会 令和7年10月公表 クレーン・デリック運転士（限定なし）試験 問11,KEEP_STATUTORY,0.162,0.1605,0.5051,0.0715,0,partial,shared_topic_vocabulary,中,弱,法定1年,n/a,n/a,n/a,中,statutory,yes,yes,遅滞なく都道府県労働局長へ返還、取消し後1年は再取得不可は免許行政の共有ルール。残る一致はこの法定手続だけ。14日／30日／監督署長という創作期限は使っていない。
cg-voltage-current-heat,learn,cargo_gear,src/lib/data/learn/cargo-gear-topics.ts,345,in_use,253a7d94-8068-42b2-a79d-1b5febecf675,supabase/migrations/20260904130100_cargo_gear_2026_04_questions.sql,510,公益財団法人安全衛生技術試験協会 令和8年4月公表 揚貨装置運転士試験 問22,KEEP_GENERAL,0.0,0.1348,0.4176,0.0546,0,subset,terminology_or_boilerplate,弱,なし,別例題,n/a,n/a,n/a,弱,general,no,no,1 mA＝0.001 Aとジュール熱。120 V/150 W/8 hは比較先と違う。
cg-hydraulic-motor,learn,cargo_gear,src/lib/data/learn/cargo-gear-topics.ts,410,in_use,93d5ea8f-748b-4d78-a1b2-81fc497e84eb,supabase/migrations/20260904130100_cargo_gear_2026_04_questions.sql,615,公益財団法人安全衛生技術試験協会 令和8年4月公表 揚貨装置運転士試験 問27,KEEP_GENERAL,0.1216,0.1226,0.4478,0.2407,0,none,terminology_or_boilerplate,強,強,なし,n/a,n/a,n/a,強,general,yes,yes,油圧モータの誤肢並びを作動原理の説明に変えた。残る一致は容積式・回転運動という教科書用語。
cg-motor-accessories,learn,cargo_gear,src/lib/data/learn/cargo-gear-topics.ts,436,in_use,d293e00b-8ec0-4b9f-ad81-d1620682fc07,supabase/migrations/20260904130100_cargo_gear_2026_04_questions.sql,657,公益財団法人安全衛生技術試験協会 令和8年4月公表 揚貨装置運転士試験 問29,KEEP_GENERAL,0.1717,0.1759,0.6391,0.1559,0,subset,shared_topic_vocabulary,強,強,なし,n/a,n/a,n/a,強,general,yes,yes,附属装置の項目型リストを機能説明に変えた。残る一致はリリーフ弁・フィルタの一般名称。
